Date,Open,High,Low,Close,Volume,Adj Close
2016-12-30,6883.00,6890.00,6820.00,6886.00,752100,6793.538
2016-12-29,6823.00,6863.00,6820.00,6860.00,458000,6767.887
2016-12-28,6811.00,6858.00,6771.00,6856.00,911500,6763.941
2016-12-27,6811.00,6811.00,6811.00,6811.00,000,6719.545
2016-12-26,6811.00,6811.00,6811.00,6811.00,000,6719.545
2016-12-23,6771.00,6827.00,6771.00,6811.00,305200,6719.545
2016-12-22,6748.00,6815.00,6735.00,6815.00,1478900,6723.491
2016-12-21,6750.00,6782.00,6731.00,6744.00,1067300,6653.445
2016-12-20,6777.00,6795.00,6750.00,6766.00,771100,6675.149
2016-12-19,6623.00,6796.00,6611.00,6794.00,1816700,6702.773
2016-12-16,6564.00,6683.00,6550.00,6614.00,1891900,6525.19
2016-12-15,6650.00,6697.00,6577.00,6675.00,1438200,6585.371
2016-12-14,6663.00,6714.00,6590.00,6674.00,1469000,6584.384
2016-12-13,6498.00,6720.00,6496.00,6697.00,1688400,6607.076
2016-12-12,6619.00,6628.00,6501.00,6514.00,1360600,6426.533
2016-12-09,6546.00,6610.36,6535.19,6600.00,1193700,6511.378
2016-12-08,6574.00,6585.00,6512.00,6532.00,889900,6444.291
2016-12-07,6579.00,6592.00,6498.78,6538.00,1299000,6450.211
2016-12-06,6528.00,6566.00,6517.00,6552.00,967300,6464.023
2016-12-05,6570.00,6684.00,6536.00,6553.00,2468100,6465.009
2016-12-02,6600.00,6627.00,6551.00,6593.00,1921200,6504.472
2016-12-01,6719.00,6730.00,6602.00,6628.00,2183200,6539.002
2016-11-30,6782.00,6910.00,6745.00,6763.00,1905600,6672.189
2016-11-29,6710.00,6763.00,6709.00,6763.00,1417100,6672.189
2016-11-28,6808.00,6842.93,6736.00,6742.00,1463800,6651.471
2016-11-25,6754.00,6860.56,6754.00,6817.00,1366100,6725.464
2016-11-24,6794.00,6803.00,6716.00,6756.00,1059600,6665.283
2016-11-23,6845.00,6895.00,6773.00,6796.00,1432800,6704.746
2016-11-22,6907.00,6916.00,6820.00,6820.00,1959800,6728.424
2016-11-21,6920.00,6931.00,6851.00,6866.00,1769900,6773.806
2016-11-18,6922.00,6939.00,6845.00,6916.00,1058800,6823.135
2016-11-17,6909.00,6933.00,6869.00,6893.00,1325600,6800.444
2016-11-16,6936.00,6936.00,6854.66,6895.00,1603700,6802.417
2016-11-15,6842.00,6936.00,6839.95,6914.00,1619600,6821.162
2016-11-14,6929.00,6951.00,6727.89,6795.00,1600900,6703.76
2016-11-11,6886.00,6913.00,6807.00,6871.00,2046100,6778.739
2016-11-10,7092.00,7107.00,6806.00,6866.00,2534200,6773.806
2016-11-09,7022.00,7118.00,6970.00,7066.00,1625100,6971.121
2016-11-08,7100.00,7156.00,7083.00,7140.00,959000,7044.127
2016-11-07,7090.00,7136.00,7053.06,7106.00,1577700,7010.584
2016-11-04,7070.00,7086.00,6969.00,6980.00,1517100,6886.276
2016-11-03,7212.00,7251.00,7077.00,7085.00,1441900,6989.866
2016-11-02,7228.00,7274.00,7213.28,7214.00,1135700,7117.134
2016-11-01,7334.00,7362.00,7251.00,7252.00,1205000,7154.623
2016-10-31,7326.00,7347.00,7286.00,7313.00,1380600,7214.804
2016-10-28,7303.00,7340.00,7248.29,7325.00,1453400,7226.643
2016-10-27,7186.00,7319.00,7181.00,7319.00,1092700,7220.724
2016-10-26,7254.00,7254.00,7193.00,7204.00,1290200,7107.268
2016-10-25,7225.00,7297.00,7209.00,7247.00,1124500,7149.691
2016-10-24,7244.00,7277.00,7225.00,7225.00,1774500,7127.986
2016-10-21,7200.00,7241.00,7186.11,7235.00,1922200,7137.852
2016-10-20,7122.00,7199.56,7101.00,7144.00,1457600,7048.074
2016-10-19,7177.00,7398.80,7055.88,7135.00,2780300,7039.194
2016-10-18,7361.00,7440.00,7314.00,7327.00,1455500,7228.616
2016-10-17,7358.00,7419.00,7333.66,7359.00,1302300,7260.187
2016-10-14,7390.00,7465.00,7373.00,7392.00,1298500,7292.744
2016-10-13,7354.00,7370.00,7275.00,7333.00,1011400,7234.536
2016-10-12,7399.00,7417.08,7339.00,7347.00,1316700,7248.348
2016-10-11,7337.00,7424.00,7319.00,7409.00,1812100,7309.515
2016-10-10,7296.00,7315.00,7253.00,7295.00,763900,7197.046
2016-10-07,7228.00,7290.00,7179.00,7270.00,1953800,7172.382
2016-10-06,7259.00,7366.00,7213.35,7214.00,1221000,7117.134
2016-10-05,7366.00,7433.00,7221.00,7237.00,947100,7139.825
2016-10-04,7303.00,7445.00,7303.00,7397.00,2587500,7297.676
2016-10-03,7251.00,7315.00,7251.00,7290.00,1264100,7192.113
2016-09-30,7190.00,7284.00,7157.00,7265.00,1619500,7167.449
2016-09-29,7206.00,7245.70,7155.00,7205.00,1357600,7108.254
2016-09-28,7225.00,7273.00,7180.00,7180.00,959700,7083.59
2016-09-27,7221.00,7265.00,7178.00,7210.00,1854500,7113.187
2016-09-26,7201.00,7206.59,7157.00,7183.00,858900,7086.55
2016-09-23,7224.00,7231.00,7173.00,7199.00,853600,7102.335
2016-09-22,7183.00,7247.00,7166.00,7214.00,964400,7117.134
2016-09-21,7260.00,7271.00,7130.00,7142.00,1175200,7046.10
2016-09-20,7193.00,7283.00,7177.00,7250.00,979800,7152.65
2016-09-19,7170.00,7219.50,7163.00,7217.00,724100,7120.093
2016-09-16,7153.00,7211.00,7084.12,7128.00,2307900,7032.288
2016-09-15,7081.00,7165.00,7050.00,7151.00,965600,7054.98
2016-09-14,7150.00,7220.91,7070.00,7070.00,1183100,6975.067
2016-09-13,7221.00,7227.00,7111.00,7111.00,1731300,7015.517
2016-09-12,7104.00,7235.00,7087.00,7201.00,1376700,7104.308
2016-09-09,7310.00,7331.00,7169.00,7181.00,1243800,7084.577
2016-09-08,7404.00,7441.00,7354.00,7359.00,822000,7260.187
2016-09-07,7390.00,7435.00,7366.00,7400.00,1034600,7300.636
2016-09-06,7460.00,7468.29,7383.00,7436.00,575900,7336.153
2016-09-05,7520.00,7547.00,7448.00,7465.00,545700,7364.763
2016-09-02,7333.00,7537.00,7290.00,7510.00,1801300,7409.159
2016-09-01,7389.00,7418.00,7282.00,7313.00,939400,7214.804
2016-08-31,7399.00,7411.00,7337.00,7354.00,1055100,7255.254
2016-08-30,7441.00,7492.00,7403.00,7407.00,756400,7307.542
2016-08-29,7435.00,7435.00,7435.00,7435.00,000,7335.166
2016-08-26,7430.00,7466.00,7379.00,7435.00,538600,7335.166
2016-08-25,7415.00,7458.00,7356.00,7446.00,1689600,7346.018
2016-08-24,7398.00,7471.20,7362.00,7402.00,919000,7302.609
2016-08-23,7411.00,7470.00,7395.00,7399.00,437100,7299.65
2016-08-22,7444.00,7474.00,7351.00,7388.00,754200,7288.797
2016-08-19,7430.00,7456.00,7399.00,7425.00,873900,7325.30
2016-08-18,7478.00,7488.00,7401.00,7418.00,713000,7318.394
